"STATION","NAME","DATE","CDSD","CLDD","DP01","DP10","DT00","DT32","DX32","DX70","DX90","EMNT","EMXP","EMXT","HDSD","HTDD","PRCP","TAVG","TMAX","TMIN"
"CHM00053772","TAIYUAN, CH","2001-12","1042","0","3","0","0","31","15","0","0","4","0.05","44","2431","1253","0.12","24.6","33.4","15.8"
"CHM00053772","TAIYUAN, CH","2002-01","0","0","1","0","0","31","0","0","0","9","0.02","53","3481","1050","0.02","31.1","43.0","19.3"
"CHM00053772","TAIYUAN, CH","2002-02","0","0","0","0","0","25","0","0","0","12","0.00","59","4274","794","0.00","36.7","49.5","23.8"
"CHM00053772","TAIYUAN, CH","2002-03","0","0","2","0","0","14","0","3","0","22","0.06","79","4829","555","0.09","47.1","60.3","33.9"
"CHM00053772","TAIYUAN, CH","2002-04","12","12","4","3","0","2","0","11","0","29","0.20","88","5118","288","0.49","55.8","67.6","43.9"
"CHM00053772","TAIYUAN, CH","2002-05","71","60","9","5","0","0","0","24","1","42","0.48","92","5188","70","1.46","64.7","76.2","53.1"
"CHM00053772","TAIYUAN, CH","2002-06","291","219","12","8","0","0","0","27","7","49","2.44","95","5200","11","4.61","71.9","82.2","61.6"
"CHM00053772","TAIYUAN, CH","2002-07","648","357","10","6","0","0","0","31","9","59","0.98","97","0","0","3.03","76.5","86.4","66.6"
"CHM00053772","TAIYUAN, CH","2002-08","922","275","7","1","0","0","0","31","2","57","0.24","92","0","0","0.46","73.9","84.4","63.4"
"CHM00053772","TAIYUAN, CH","2002-09","980","57","9","7","0","0","0","22","1","41","2.10","92","111","111","4.00","63.2","74.0","52.4"
"CHM00053772","TAIYUAN, CH","2002-10","980","0","6","3","0","4","0","12","0","25","0.64","81","526","415","1.48","51.6","63.7","39.5"
"CHM00053772","TAIYUAN, CH","2002-11","980","0","0","0","0","26","0","0","0","18","0.00","65","1317","791","0.00","38.6","50.2","27.1"
"CHM00053772","TAIYUAN, CH","2002-12","980","0","6","4","7","31","11","0","0","-10","0.35","55","2569","1252","0.89","24.6","34.1","15.1"
"CHM00053772","TAIYUAN, CH","2003-01","0","0","1","1","4","31","10","0","0","-4","0.14","44","3845","1275","0.15","23.9","34.3","13.4"
"CHM00053772","TAIYUAN, CH","2003-02","0","0","3","1","0","24","2","0","0","6","0.34","58","4719","875","0.38","33.8","44.1","23.4"
"CHM00053772","TAIYUAN, CH","2003-03","1","1","9","3","0","22","1","2","0","21","0.27","81","5450","731","0.77","41.4","51.1","31.8"
"CHM00053772","TAIYUAN, CH","2003-04","1","0","9","4","0","1","0","11","0","32","0.16","81","5807","357","0.73","53.1","64.9","41.3"
"CHM00053772","TAIYUAN, CH","2003-05","78","77","3","1","0","0","0","28","0","45","0.23","89","5845","37","0.30","66.3","78.0","54.5"
"CHM00053772","TAIYUAN, CH","2003-06","267","189","10","7","0","0","0","30","4","49","0.97","91","5853","8","2.86","71.0","82.5","59.5"
"CHM00053772","TAIYUAN, CH","2003-07","535","268","14","5","0","0","0","31","4","53","2.08","92","0","0","4.48","73.7","83.2","64.1"
"CHM00053772","TAIYUAN, CH","2003-08","761","227","11","5","0","0","0","29","0","51","0.66","89","10","10","2.97","72.0","81.6","62.4"
"CHM00053772","TAIYUAN, CH","2003-09","811","49","11","9","0","0","0","23","0","45","0.94","85","63","52","4.59","64.9","74.0","55.8"
"CHM00053772","TAIYUAN, CH","2003-10","811","0","5","4","0","6","0","3","0","27","0.85","72","508","445","1.98","50.6","62.7","38.5"
"CHM00053772","TAIYUAN, CH","2003-11","811","0","7","3","0","21","0","1","0","17","0.70","71","1325","817","1.53","37.8","45.9","29.7"
"CHM00053772","TAIYUAN, CH","2003-12","811","0","0","0","0","31","1","0","0","6","0.00","46","2500","1175","0.00","27.1","38.4","15.8"
"CHM00053772","TAIYUAN, CH","2004-01","0","0","1","0","0","31","12","0","0","1","0.02","46","3759","1259","0.02","24.4","35.5","13.4"
"CHM00053772","TAIYUAN, CH","2004-02","0","0","2","1","0","23","2","0","0","8","0.38","68","4622","863","0.46","35.2","48.2","22.3"
"CHM00053772","TAIYUAN, CH","2004-03","0","0","3","1","0","17","0","3","0","15","0.22","76","5261","639","0.28","44.4","56.4","32.3"
"CHM00053772","TAIYUAN, CH","2004-04","34","34","2","1","0","2","0","21","1","29","0.19","93","5448","187","0.21","59.9","74.2","45.5"
"CHM00053772","TAIYUAN, CH","2004-05","114","80","6","4","0","0","0","25","2","38","0.35","90","5524","75","0.96","65.1","77.6","52.7"
"CHM00053772","TAIYUAN, CH","2004-06","329","215","12","5","0","0","0","26","9","49","1.83","96","5541","17","3.19","71.6","83.2","60.0"
"CHM00053772","TAIYUAN, CH","2004-07","645","316","15","11","0","0","0","31","6","59","1.00","92","0","0","4.53","75.2","84.5","65.9"
"CHM00053772","TAIYUAN, CH","2004-08","852","207","10","6","0","0","0","28","1","53","1.16","92","12","12","3.50","71.3","79.6","63.0"
"CHM00053772","TAIYUAN, CH","2004-09","914","62","4","3","0","0","0","27","0","38","0.38","86","69","57","0.83","65.2","76.7","53.6"
"CHM00053772","TAIYUAN, CH","2004-10","914","0","3","1","0","5","0","8","0","23","0.36","77","488","418","0.41","51.5","64.8","38.2"
"CHM00053772","TAIYUAN, CH","2004-11","914","0","2","0","0","22","0","0","0","15","0.07","66","1262","774","0.11","39.2","51.2","27.2"
"CHM00053772","TAIYUAN, CH","2004-12","914","0","2","2","0","29","10","0","0","4","0.17","50","2373","1111","0.34","29.2","37.2","21.1"
"CHM00053772","TAIYUAN, CH","2005-01","0","0","0","0","1","31","15","0","0","-3","0.01","40","3697","1324","0.01","22.3","32.0","12.6"
"CHM00053772","TAIYUAN, CH","2005-02","0","0","5","0","0","28","6","0","0","4","0.06","53","4726","1030","0.20","28.2","37.8","18.7"
"CHM00053772","TAIYUAN, CH","2005-03","0","0","1","1","0","22","0","3","0","13","0.10","71","5454","728","0.10","41.5","55.0","28.0"
"CHM00053772","TAIYUAN, CH","2005-04","39","39","2","1","0","1","0","17","4","29","0.24","92","5685","230","0.26","58.6","72.6","44.6"
"CHM00053772","TAIYUAN, CH","2005-05","143","104","5","3","0","0","0","29","0","42","0.66","89","5704","19","1.46","67.7","79.6","55.9"
"CHM00053772","TAIYUAN, CH","2005-06","489","345","6","3","0","0","0","30","17","53","0.77","101","5704","0","1.21","76.5","88.8","64.2"
"CHM00053772","TAIYUAN, CH","2005-07","916","428","5","4","0","0","0","31","16","62","0.78","97","0","0","1.69","78.8","89.2","68.4"
"CHM00053772","TAIYUAN, CH","2005-08","1200","283","8","6","0","0","0","30","5","53","2.06","95","0","0","3.06","74.1","84.5","63.8"
"CHM00053772","TAIYUAN, CH","2005-09","1265","65","7","4","0","0","0","23","0","50","1.44","90","30","30","2.69","66.2","75.8","56.6"
"CHM00053772","TAIYUAN, CH","2005-10","1265","0","3","0","0","4","0","3","0","26","0.04","72","447","417","0.12","51.5","62.5","40.6"
"CHM00053772","TAIYUAN, CH","2005-11","1265","0","0","0","0","21","0","1","0","20","0.00","70","1142","695","0.00","41.8","54.9","28.8"
"CHM00053772","TAIYUAN, CH","2005-12","1265","0","1","0","0","31","10","0","0","6","0.02","45","2410","1268","0.02","24.1","34.6","13.6"
"CHM00053772","TAIYUAN, CH","2006-01","0","0","4","0","0","31","9","0","0","1","0.07","45","3607","1197","0.14","26.4","35.1","17.7"
"CHM00053772","TAIYUAN, CH","2006-02","0","0","2","1","0","25","2","0","0","8","0.30","58","4515","908","0.31","32.6","43.7","21.4"
"CHM00053772","TAIYUAN, CH","2006-03","0","0","0","0","0","17","1","3","0","16","0.00","80","5139","623","0.00","44.9","58.7","31.1"
"CHM00053772","TAIYUAN, CH","2006-04","21","21","4","4","0","2","0","19","2","26","0.33","99","5369","230","1.01","58.0","71.5","44.6"
"CHM00053772","TAIYUAN, CH","2006-05","133","112","9","6","0","0","0","26","1","44","0.44","93","5421","52","1.52","66.9","78.6","55.3"
"CHM00053772","TAIYUAN, CH","2006-06","411","278","6","5","0","0","0","30","8","54","1.78","102","5421","0","3.34","74.3","86.5","62.0"
"CHM00053772","TAIYUAN, CH","2006-07","864","452","5","2","0","0","0","31","17","63","1.13","95","0","0","1.54","79.6","88.7","70.4"
"CHM00053772","TAIYUAN, CH","2006-08","1170","306","12","8","0","0","0","29","1","60","2.00","94","1","1","6.12","74.8","82.6","67.1"
"CHM00053772","TAIYUAN, CH","2006-09","1212","43","4","2","0","0","0","23","0","42","0.89","83","49","48","1.79","64.8","74.8","54.8"
"CHM00053772","TAIYUAN, CH","2006-10","1212","0","4","2","0","0","0","14","0","33","0.16","78","272","223","0.35","57.8","69.3","46.2"
"CHM00053772","TAIYUAN, CH","2006-11","1212","0","5","3","0","18","0","0","0","21","0.17","65","983","711","0.53","41.3","52.4","30.2"
"CHM00053772","TAIYUAN, CH","2006-12","1212","0","2","0","0","31","3","0","0","12","0.06","46","2112","1129","0.08","28.6","37.7","19.5"
"CHM00053772","TAIYUAN, CH","2007-01","0","0","0","0","0","31","6","0","0","8","0.00","48","3331","1219","0.00","25.7","36.8","14.5"
"CHM00053772","TAIYUAN, CH","2007-02","0","0","2","2","0","25","0","0","0","14","0.36","61","4090","759","0.46","37.9","50.4","25.4"
"CHM00053772","TAIYUAN, CH","2007-03","0","0","6","2","0","13","1","2","0","16","0.76","74","4776","686","1.05","42.9","52.6","33.1"
"CHM00053772","TAIYUAN, CH","2007-04","5","5","4","3","0","3","0","15","0","27","0.28","83","5068","292","0.61","55.4","67.7","43.1"
"CHM00053772","TAIYUAN, CH","2007-05","123","118","4","4","0","0","0","30","2","41","1.68","91","5094","26","2.25","68.0","81.5","54.5"
"CHM00053772","TAIYUAN, CH","2007-06","410","287","10","5","0","0","0","30","13","55","1.16","96","5094","0","2.06","74.6","86.2","62.9"
"CHM00053772","TAIYUAN, CH","2007-07","760","350","9","4","0","0","0","31","9","60","1.54","96","0","0","3.81","76.3","85.8","66.8"
"CHM00053772","TAIYUAN, CH","2007-08","1056","296","13","8","0","0","0","29","1","57","1.91","92","6","6","4.90","74.4","83.1","65.6"
"CHM00053772","TAIYUAN, CH","2007-09","1103","47","7","5","0","0","0","25","0","44","1.29","87","65","59","2.73","64.6","75.6","53.6"
"CHM00053772","TAIYUAN, CH","2007-10","1103","0","10","8","0","2","0","0","0","28","0.90","69","478","412","3.17","51.7","60.8","42.6"
"CHM00053772","TAIYUAN, CH","2007-11","1103","0","0","0","0","17","0","0","0","18","0.00","59","1209","731","0.00","40.6","51.8","29.5"
"CHM00053772","TAIYUAN, CH","2007-12","1103","0","1","0","0","30","2","0","0","13","0.03","46","2282","1073","0.03","30.4","39.5","21.2"
"CHM00053772","TAIYUAN, CH","2008-01","0","0","3","0","0","31","21","0","0","3","0.08","50","3592","1310","0.15","22.7","31.0","14.5"
"CHM00053772","TAIYUAN, CH","2008-02","0","0","1","1","0","29","8","0","0","7","0.10","54","4701","1108","0.11","26.8","37.9","15.7"
"CHM00053772","TAIYUAN, CH","2008-03","0","0","3","3","0","12","0","1","0","20","0.44","71","5294","593","0.82","45.9","57.8","34.0"
"CHM00053772","TAIYUAN, CH","2008-04","11","11","9","7","0","1","0","12","0","29","0.64","85","5572","278","2.50","56.1","67.8","44.4"
"CHM00053772","TAIYUAN, CH","2008-05","97","86","5","3","0","0","0","26","1","41","0.38","91","5631","60","0.69","65.8","79.2","52.4"
"CHM00053772","TAIYUAN, CH","2008-06","306","209","13","9","0","0","0","28","3","47","1.54","93","5643","11","4.09","71.6","81.9","61.2"
"CHM00053772","TAIYUAN, CH","2008-07","692","386","6","5","0","0","0","31","11","61","0.28","96","0","0","0.94","77.4","87.6","67.3"
"CHM00053772","TAIYUAN, CH","2008-08","1004","312","9","5","0","0","0","31","8","53","0.71","97","0","0","1.78","75.1","85.1","65.0"
"CHM00053772","TAIYUAN, CH","2008-09","1097","93","11","8","0","0","0","22","0","45","0.57","86","75","75","2.23","65.6","75.7","55.5"
"CHM00053772","TAIYUAN, CH","2008-10","1097","0","5","4","0","5","0","10","0","30","0.30","78","411","335","0.69","54.2","66.1","42.3"
"CHM00053772","TAIYUAN, CH","2008-11","1097","0","0","0","0","21","0","0","0","19","0.00","69","1143","732","0.00","40.6","52.7","28.5"
"CHM00053772","TAIYUAN, CH","2008-12","1097","0","0","0","1","31","5","0","0","-1","0.00","53","2259","1116","0.00","29.0","40.1","17.9"
"CHM00053772","TAIYUAN, CH","2009-01","0","0","0","0","0","31","7","0","0","0","0.00","55","3507","1249","0.00","24.7","37.1","12.4"
"CHM00053772","TAIYUAN, CH","2009-02","0","0","5","2","0","26","0","0","0","17","0.11","62","4312","805","0.39","36.3","45.8","26.7"
"CHM00053772","TAIYUAN, CH","2009-03","0","0","2","1","0","13","0","4","0","20","0.13","82","4937","625","0.17","44.8","56.5","33.1"
"CHM00053772","TAIYUAN, CH","2009-04","8","8","4","1","0","2","0","19","0","28","0.22","84","5128","191","0.35","58.9","72.1","45.7"
"CHM00053772","TAIYUAN, CH","2009-05","93","85","8","6","0","0","0","25","0","45","1.18","88","5165","37","2.19","66.5","78.7","54.3"
"CHM00053772","TAIYUAN, CH","2009-06","410","317","6","2","0","0","0","30","15","53","0.15","99","5165","0","0.42","75.6","89.2","62.0"
"CHM00053772","TAIYUAN, CH","2009-07","808","398","6","4","0","0","0","31","9","61","3.68","96","0","0","6.10","77.8","87.3","68.4"
"CHM00053772","TAIYUAN, CH","2009-08","1079","270","12","9","0","0","0","30","5","54","1.48","94","1","1","7.30","73.7","83.1","64.2"
"CHM00053772","TAIYUAN, CH","2009-09","1122","43","8","7","0","0","0","23","0","42","2.31","83","62","61","5.14","64.4","74.2","54.6"
"CHM00053772","TAIYUAN, CH","2009-10","1124","2","4","2","0","0","0","12","0","33","0.18","79","346","283","0.41","55.9","68.6","43.2"
"CHM00053772","TAIYUAN, CH","2009-11","1124","0","4","3","0","27","7","1","0","7","1.42","71","1344","998","2.09","31.7","41.0","22.4"
"CHM00053772","TAIYUAN, CH","2009-12","1124","0","2","0","0","31","13","0","0","5","0.05","41","2588","1243","0.06","24.9","32.5","17.3"
"CHM00053772","TAIYUAN, CH","2010-01","0","0","0","0","0","31","7","0","0","5","0.00","47","3756","1169","0.00","27.3","37.3","17.3"
"CHM00053772","TAIYUAN, CH","2010-02","0","0","5","2","0","27","5","0","0","12","0.17","65","4665","908","0.39","32.6","43.0","22.2"
"CHM00053772","TAIYUAN, CH","2010-03","0","0","5","1","0","18","2","1","0","13","0.15","77","5424","759","0.26","40.5","50.4","30.6"
"CHM00053772","TAIYUAN, CH","2010-04","0","0","6","3","0","5","0","5","0","25","0.40","77","5873","449","1.09","50.0","61.2","38.8"
"CHM00053772","TAIYUAN, CH","2010-05","92","92","10","3","0","0","0","29","1","40","0.43","92","5906","33","1.04","66.9","78.9","55.0"
"CHM00053772","TAIYUAN, CH","2010-06","436","344","4","0","0","0","0","29","16","55","0.09","101","5908","2","0.17","76.4","88.3","64.5"
"CHM00053772","TAIYUAN, CH","2010-07","915","479","7","5","0","0","0","31","17","61","0.59","103","0","0","2.08","80.4","90.9","69.9"
"CHM00053772","TAIYUAN, CH","2010-08","1198","283","10","7","0","0","0","31","2","56","1.86","96","0","0","4.91","74.1","82.7","65.6"
"CHM00053772","TAIYUAN, CH","2010-09","1285","87","10","7","0","0","0","19","0","43","1.54","88","65","65","4.11","65.7","74.2","57.3"
"CHM00053772","TAIYUAN, CH","2010-10","1285","0","5","4","0","3","0","8","0","29","0.27","77","444","379","0.78","52.8","63.4","42.2"
"CHM00053772","TAIYUAN, CH","2010-11","1285","0","0","0","0","23","0","0","0","20","0.00","65","1134","690","0.00","42.0","54.7","29.3"
"CHM00053772","TAIYUAN, CH","2010-12","1285","0","0","0","0","30","7","0","0","7","0.00","58","2204","1070","0.00","30.5","40.7","20.2"
"CHM00053772","TAIYUAN, CH","2011-01","0","0","3","0","0","31","27","0","0","3","0.04","38","3618","1414","0.07","19.4","28.6","10.2"
"CHM00053772","TAIYUAN, CH","2011-02","0","0","4","1","0","25","2","0","0","6","0.12","58","4520","902","0.27","32.8","43.1","22.5"
"CHM00053772","TAIYUAN, CH","2011-03","0","0","1","0","0","25","0","2","0","16","0.04","73","5277","757","0.04","40.6","53.4","27.8"
"CHM00053772","TAIYUAN, CH","2011-04","12","12","4","1","0","3","0","18","0","28","0.11","84","5543","267","0.30","56.5","69.8","43.3"
"CHM00053772","TAIYUAN, CH","2011-05","96","83","4","3","0","0","0","25","1","42","0.55","91","5623","79","1.22","65.1","77.5","52.8"
"CHM00053772","TAIYUAN, CH","2011-06","397","302","11","7","0","0","0","30","10","52","0.48","94","5623","0","1.65","75.1","86.7","63.4"
"CHM00053772","TAIYUAN, CH","2011-07","751","354","11","7","0","0","0","31","7","59","1.69","92","0","0","4.97","76.4","86.0","66.8"
"CHM00053772","TAIYUAN, CH","2011-08","1025","274","10","8","0","0","0","29","2","56","0.98","92","1","1","3.86","73.8","82.8","64.8"
"CHM00053772","TAIYUAN, CH","2011-09","1058","33","12","6","0","0","0","20","0","39","1.26","81","114","113","3.93","62.3","71.7","53.0"
"CHM00053772","TAIYUAN, CH","2011-10","1058","0","6","3","0","0","0","9","0","33","0.96","74","438","324","1.46","54.6","65.2","43.9"
"CHM00053772","TAIYUAN, CH","2011-11","1058","0","9","4","0","13","0","0","0","22","0.65","62","1100","662","1.75","42.9","50.1","35.8"
"CHM00053772","TAIYUAN, CH","2011-12","1058","0","1","0","0","30","6","0","0","10","0.02","40","2272","1172","0.02","27.2","34.7","19.6"
"CHM00053772","TAIYUAN, CH","2012-01","0","0","2","0","0","31","11","0","0","3","0.03","46","3553","1281","0.04","23.7","33.7","13.7"
"CHM00053772","TAIYUAN, CH","2012-02","0","0","1","0","0","29","4","0","0","9","0.01","60","4585","1032","0.01","29.4","39.7","19.1"
"CHM00053772","TAIYUAN, CH","2012-03","0","0","5","2","0","18","0","0","0","20","0.15","70","5294","709","0.34","42.1","52.6","31.7"
"CHM00053772","TAIYUAN, CH","2012-04","10","10","6","3","0","1","0","22","0","32","0.27","87","5500","206","0.72","58.5","72.1","44.8"
"CHM00053772","TAIYUAN, CH","2012-05","173","163","3","2","0","0","0","31","1","44","0.20","91","5510","11","0.44","69.9","82.5","57.4"
"CHM00053772","TAIYUAN, CH","2012-06","431","258","8","5","0","0","0","30","7","54","0.83","98","5510","0","2.21","73.6","85.5","61.6"
"CHM00053772","TAIYUAN, CH","2012-07","797","366","11","7","0","0","0","31","6","62","2.45","93","0","0","7.68","76.8","85.3","68.3"
"CHM00053772","TAIYUAN, CH","2012-08","1070","273","5","4","0","0","0","31","1","50","0.38","92","0","0","1.11","73.8","82.7","65.0"
"CHM00053772","TAIYUAN, CH","2012-09","1093","23","8","6","0","0","0","24","0","38","1.30","83","74","73","3.28","63.3","73.6","53.0"
"CHM00053772","TAIYUAN, CH","2012-10","1093","0","5","3","0","3","0","9","0","28","0.13","78","429","355","0.46","53.5","66.3","40.8"
"CHM00053772","TAIYUAN, CH","2012-11","1093","0","3","2","0","25","0","0","0","16","0.16","64","1265","837","0.35","37.1","47.7","26.6"
"CHM00053772","TAIYUAN, CH","2012-12","1093","0","2","1","0","31","16","0","0","4","0.10","42","2528","1262","0.20","24.3","31.7","16.8"
"CHM00053772","TAIYUAN, CH","2013-12",,,,,,,"1","0","0",,,"50",,,,,"41.1",
"CHM00053772","TAIYUAN, CH","2014-12",,,,,,,"6","0","0",,,"52",,,,,"36.8",
"CHM00053772","TAIYUAN, CH","2019-11",,,,,,,"0","0","0",,,"64",,,,,"53.0",
"CHM00053772","TAIYUAN, CH","2019-12",,,"1","0",,,"1","0","0",,"0.09","54",,,"0.09",,"45.0",
"CHM00053772","TAIYUAN, CH","2020-01",,,"2","2",,,,,,,"0.52",,,,"0.64",,,
"CHM00053772","TAIYUAN, CH","2020-02",,,"3","0",,,"0","0","0",,"0.09","62",,,"0.21",,"49.1",
"CHM00053772","TAIYUAN, CH","2020-03",,,"4","2",,,,,,,"0.17",,,,"0.38",,,
"CHM00053772","TAIYUAN, CH","2020-04",,,"6","2",,,,,,,"0.42",,,,"0.72",,,
"CHM00053772","TAIYUAN, CH","2020-05",,,"8","5",,,,,,,"1.05",,,,"2.57",,,
"CHM00053772","TAIYUAN, CH","2020-06",,,"9","4",,,,,,,"0.29",,,,"0.87",,,
"CHM00053772","TAIYUAN, CH","2020-07",,,"14","10","0","0",,,,"58","1.69",,,,"4.00",,,"63.9"
"CHM00053772","TAIYUAN, CH","2020-08",,,"17","13",,,,,,,"3.35",,,,"9.65",,,
"CHM00053772","TAIYUAN, CH","2020-09",,,"7","5",,,"0","26","0",,"0.75","87",,,"1.61",,"80.0",
"CHM00053772","TAIYUAN, CH","2020-10",,,"10","0",,,,,,,"0.07",,,,"0.27",,,
"CHM00053772","TAIYUAN, CH","2020-11",,,"4","4",,,,,,,"0.68",,,,"1.16",,,
"CHM00053772","TAIYUAN, CH","2020-12",,,"2","0",,,"4","0","0",,"0.03","45",,,"0.05",,"38.6",
"CHM00053772","TAIYUAN, CH","2021-01",,,"0","0",,,"5","0","0",,"0.00","52",,,"0.00",,"42.3",
"CHM00053772","TAIYUAN, CH","2021-02",,,"2","1",,,,,,,"0.76",,,,"0.82",,,
"CHM00053772","TAIYUAN, CH","2021-03",,,"7","5",,,,,,,"0.62",,,,"1.14",,,
"CHM00053772","TAIYUAN, CH","2021-04",,,"5","2",,,,,,,"0.19",,,,"0.48",,,
"CHM00053772","TAIYUAN, CH","2021-05",,,"4","1",,,,,,,"1.27",,,,"1.33",,,
"CHM00053772","TAIYUAN, CH","2021-06",,,"9","3",,,,,,,"0.98",,,,"1.98",,,
"CHM00053772","TAIYUAN, CH","2021-07",,,"13","5",,,,,,,"0.92",,,,"2.54",,,
"CHM00053772","TAIYUAN, CH","2021-08",,,"6","3","0","0",,,,"52","1.35",,,,"1.91",,,"62.9"
"CHM00053772","TAIYUAN, CH","2021-09",,,"14","7",,,"0","23","4",,"1.41","92",,,"4.17",,"80.5",
"CHM00053772","TAIYUAN, CH","2021-10",,,"11","6",,,,,,,"3.37",,,,"8.75",,,
